H2C time (us),H2C request,H2C counter,H2C motionstatecommand,H2C surge P,H2C surge V,H2C surge A,H2C sway P,H2C sway V,H2C sway A,H2C heave P,H2C heave V,H2C heave A,H2C roll P,H2C roll V,H2C roll A,H2C pitch P,H2C pitch V,H2C pitch A ,H2C yaw P,H2C yaw V,H2C yaw A,C2H time (us),C2H c request,C2H counter,C2H motionstatecommand,C2H surge P,C2H sway P,C2H heave P,C2H roll P,C2H pitch P,C2H yaw P,C2H surge V,C2H sway V,C2H heave V,C2H roll V,C2H pitch V,C2H yaw V,C2H surge A,C2H  sway A,C2H heave A,C2H roll A,C2H pitch A,C2H yaw A
832274426,1001,0,4,-2.29664278,1.320072532,11.57185078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832274440,1000,5311,10,-1.766964793,-1.44E-07,-3.378889561,1.59E-08,-0.155249789,-1.20E-09,0.716771185,1.50E-08,0.244851321,-5.21E-09,0.012837511,-6.83E-11,2.619115829,7.56E-08,0.758615077,-2.11E-08,0.067449756,-2.80E-10
832284432,1001,0,4,-2.282082081,1.456090331,13.60177708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832284445,1000,5312,10,-1.760347605,-1.44E-07,-3.376639843,1.58E-08,-0.155130476,-1.20E-09,0.751015365,1.58E-08,0.254644781,-5.52E-09,0.013676715,2.74E-11,3.247823,7.82E-08,0.944742739,-2.62E-08,0.077309161,3.40E-09
832294430,1001,0,4,-2.265978575,1.610337377,15.42469883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832294444,1000,5313,10,-1.751805186,-1.44E-07,-3.373742104,1.58E-08,-0.154959813,-1.20E-09,0.797547519,1.82E-08,0.272051781,-7.06E-09,0.018007487,1.27E-09,3.949408054,1.60E-07,1.359683514,-9.23E-08,0.248190388,6.68E-08
832304427,1001,0,4,-2.248191833,1.778679013,16.8341713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832304441,1000,5314,10,-1.743624926,-1.44E-07,-3.370902777,1.57E-08,-0.154725447,-1.17E-09,0.833168983,2.07E-08,0.29453522,-9.85E-09,0.028814105,3.15E-09,3.814677715,2.11E-07,1.922990203,-2.07E-07,0.729641199,1.48E-07
832314428,1001,0,4,-2.228639603,1.955228209,17.65491486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832314441,1000,5315,10,-1.735143661,-1.43E-07,-3.367825508,1.55E-08,-0.154355735,-1.14E-09,0.85885942,2.87E-08,0.318447322,-1.33E-08,0.043959759,3.64E-09,3.081290722,5.25E-07,2.285055399,-2.99E-07,1.237191677,1.07E-07
832324426,1001,0,4,-2.207310677,2.132875443,17.76471519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832324439,1000,5316,10,-1.726448894,-1.43E-07,-3.364530325,1.54E-08,-0.153830335,-1.10E-09,0.877222955,4.14E-08,0.337777466,-1.67E-08,0.059322007,2.48E-09,2.286559582,9.94E-07,2.148168087,-3.34E-07,1.465895534,-2.82E-08
832334433,1001,0,4,-2.184270859,2.30398345,17.11081696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832334447,1000,5317,10,-1.717592955,-1.43E-07,-3.361083269,1.52E-08,-0.153163239,-1.09E-09,0.892020583,5.45E-08,0.349334478,-1.98E-08,0.072276041,5.40E-10,1.743578434,1.23E-06,1.583891988,-3.20E-07,1.39145875,-1.40E-07
832344479,1001,0,4,-2.159659147,2.461170197,15.71866512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832344496,1000,5318,10,-1.708594799,-1.42E-07,-3.357566118,1.50E-08,-0.15238376,-1.10E-09,0.906106055,6.54E-08,0.352761477,-2.24E-08,0.082117736,-1.44E-09,1.499888182,1.17E-06,0.830108583,-2.83E-07,1.148641944,-1.85E-07
832354467,1001,0,4,-2.133678436,2.598086834,13.69166183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832354485,1000,5319,10,-1.699451804,-1.41E-07,-3.354053736,1.48E-08,-0.151520878,-1.12E-09,0.921076298,7.32E-08,0.349339038,-2.46E-08,0.089350283,-3.07E-09,1.477074742,9.39E-07,0.096075609,-2.43E-07,0.878882706,-1.77E-07
832364482,1001,0,4,-2.106577396,2.710104465,11.20176601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832364501,1000,5320,10,-1.690150976,-1.41E-07,-3.350605011,1.45E-08,-0.150595918,-1.16E-09,0.937542915,7.83E-08,0.340860307,-2.65E-08,0.094845958,-4.29E-09,1.574837804,6.70E-07,-0.505046666,-2.08E-07,0.662561774,-1.45E-07
832374462,1001,0,4,-2.078629017,2.794822693,8.471824646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832374481,1000,5321,10,-1.680677295,-1.40E-07,-3.347260952,1.42E-08,-0.149621993,-1.21E-09,0.955472648,8.17E-08,0.329014122,-2.81E-08,0.09934178,-5.15E-09,1.712655067,4.55E-07,-0.942066193,-1.77E-07,0.518940806,-1.08E-07
832384467,1001,0,4,-2.05010581,2.852338314,5.751566887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832384486,1000,5322,10,-1.67199254,-1.39E-07,-3.344362259,1.40E-08,-0.148709655,-1.25E-09,0.972511232,8.40E-08,0.316648126,-2.93E-08,0.102913648,-5.70E-09,1.825620532,3.26E-07,-1.204019427,-1.52E-07,0.440336078,-8.07E-08
832394467,1001,0,4,-2.021253347,2.885238647,3.290024281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832394485,1000,5323,10,-1.661166191,-1.38E-07,-3.340976715,1.36E-08,-0.147553101,-1.32E-09,0.993919492,8.62E-08,0.300510705,-3.05E-08,0.106927283,-6.16E-09,1.915887594,2.38E-07,-1.383588672,-1.22E-07,0.384593219,-5.44E-08
832404462,1001,0,4,-1.992270231,2.898314476,1.307588339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832404480,1000,5324,10,-1.651119709,-1.37E-07,-3.338054419,1.33E-08,-0.14646484,-1.38E-09,1.013185143,8.81E-08,0.285865247,-3.13E-08,0.110301144,-6.41E-09,1.939647913,2.02E-07,-1.441242099,-9.41E-08,0.352865756,-3.60E-08
832414482,1001,0,4,-1.963289976,2.898024797,-0.02896414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832414502,1000,5325,10,-1.641918182,-1.36E-07,-3.335545063,1.30E-08,-0.145458043,-1.44E-09,1.02945745,8.97E-08,0.273638397,-3.17E-08,0.113043047,-6.52E-09,1.880684495,1.87E-07,-1.399463296,-6.69E-08,0.324119031,-2.24E-08
832424467,1001,0,4,-1.934372306,2.891770124,-0.625473857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832424484,1000,5326,10,-1.630483031,-1.35E-07,-3.332618237,1.27E-08,-0.144196257,-1.51E-09,1.047576427,9.16E-08,0.260343552,-3.19E-08,0.11600481,-6.53E-09,1.736788988,1.78E-07,-1.27115202,-3.31E-08,0.286397666,-8.23E-09
832434476,1001,0,4,-1.905501604,2.887058973,-0.471112788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832434494,1000,5327,10,-1.620987058,-1.35E-07,-3.330324411,1.24E-08,-0.143141314,-1.57E-09,1.060780525,9.32E-08,0.250985324,-3.18E-08,0.118105277,-6.46E-09,1.590865135,1.75E-07,-1.136514306,-7.27E-09,0.255164981,1.55E-09
832444466,1001,0,4,-1.87659502,2.890664339,0.360529423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832444484,1000,5328,10,-1.609232187,-1.34E-07,-3.327623844,1.21E-08,-0.141828611,-1.64E-09,1.074792027,9.50E-08,0.241528511,-3.15E-08,0.120273083,-6.29E-09,1.384767532,1.68E-07,-0.946408868,1.93E-08,0.21531181,1.09E-08
832454469,1001,0,4,-1.847516418,2.907866001,1.720171928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832454488,1000,5329,10,-1.599507093,-1.33E-07,-3.325484753,1.18E-08,-0.140738219,-1.70E-09,1.084905863,9.64E-08,0.23506476,-3.10E-08,0.121795021,-6.11E-09,1.234713554,1.62E-07,-0.807099998,3.53E-08,0.187263638,1.62E-08
832464438,1001,0,4,-1.818097711,2.941869736,3.400384188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832464454,1000,5330,10,-1.587504029,-1.32E-07,-3.322942734,1.14E-08,-0.139388174,-1.76E-09,1.096292973,9.80E-08,0.228128061,-3.05E-08,0.123468064,-5.89E-09,1.096042633,1.54E-07,-0.675908923,4.61E-08,0.161434501,1.95E-08
832474445,1001,0,4,-1.788162947,2.993468523,5.15987587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832474460,1000,5331,10,-1.577590346,-1.31E-07,-3.320919275,1.12E-08,-0.13827002,-1.82E-09,1.10564661,9.93E-08,0.222525567,-3.01E-08,0.124824971,-5.72E-09,1.057224631,1.50E-07,-0.632320583,4.69E-08,0.153059989,1.96E-08
832484442,1001,0,4,-1.757553101,3.060985088,6.751647472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832484456,1000,5332,10,-1.566473007,-1.30E-07,-3.318732262,1.09E-08,-0.137012839,-1.87E-09,1.116890192,1.01E-07,0.215694934,-2.97E-08,0.126453921,-5.55E-09,1.087371469,1.48E-07,-0.64521116,4.13E-08,0.155866846,1.75E-08
832494430,1001,0,4,-1.726148129,3.140501499,7.951653004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832494443,1000,5333,10,-1.555227876,-1.29E-07,-3.316625834,1.06E-08,-0.135736957,-1.92E-09,1.131292582,1.06E-07,0.206339687,-2.56E-08,0.128577709,-3.80E-09,1.283228636,3.27E-07,-0.794700265,2.20E-07,0.185303167,9.44E-08
832504430,1001,0,4,-1.693884611,3.22634697,8.584547997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832504445,1000,5334,10,-1.543812633,-1.28E-07,-3.314633846,1.04E-08,-0.134435743,-1.94E-09,1.15058744,1.15E-07,0.19306381,-1.70E-08,0.131467447,-1.43E-10,1.669810653,7.22E-07,-1.098205209,6.20E-07,0.244672686,2.67E-07
832514429,1001,0,4,-1.66076684,3.311781883,8.543484688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832514443,1000,5335,10,-1.532174945,-1.26E-07,-3.312798023,1.03E-08,-0.133101061,-1.92E-09,1.175257444,1.26E-07,0.175551474,-8.60E-09,0.13518402,3.53E-09,2.166175842,9.39E-07,-1.48494935,7.97E-07,0.320188105,3.49E-07
832524427,1001,0,4,-1.626868844,3.389797926,7.801611423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832524440,1000,5336,10,-1.520262003,-1.25E-07,-3.311159611,1.02E-08,-0.131724894,-1.87E-09,1.205055952,1.34E-07,0.154108018,-2.29E-09,0.139667794,6.41E-09,2.686179161,9.38E-07,-1.881501794,7.18E-07,0.397582769,3.24E-07
832534447,1001,0,4,-1.592329502,3.453938007,6.413985252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832534464,1000,5337,10,-1.508025765,-1.24E-07,-3.309754372,1.02E-08,-0.130300239,-1.79E-09,1.239338875,1.42E-07,0.129368648,1.76E-09,0.144795209,8.42E-09,3.171164274,8.36E-07,-2.23883462,5.30E-07,0.467355281,2.52E-07
832544432,1001,0,4,-1.557339072,3.499035358,4.509753227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832544445,1000,5338,10,-1.495427132,-1.22E-07,-3.308610201,1.02E-08,-0.128821597,-1.70E-09,1.276951909,1.48E-07,0.10238041,3.31E-09,0.150363237,9.41E-09,3.575546503,6.89E-07,-2.520242929,3.04E-07,0.522422016,1.62E-07
832554429,1001,0,4,-1.522121191,3.521791935,2.275650978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832554443,1000,5339,10,-1.48245275,-1.21E-07,-3.307732821,1.03E-08,-0.12728788,-1.61E-09,1.313637495,1.50E-07,0.076694801,1.34E-09,0.155683905,8.90E-09,3.70987463,4.40E-07,-2.575972557,2.99E-09,0.533837974,3.42E-08
832564451,1001,0,4,-1.486909986,3.521121025,-0.067089796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832564468,1000,5340,10,-1.469140768,-1.19E-07,-3.307085752,1.03E-08,-0.125706077,-1.53E-09,1.344466329,1.50E-07,0.056296565,-2.94E-09,0.159986854,7.34E-09,3.399080038,1.53E-07,-2.273548365,-2.78E-07,0.476055175,-9.07E-08
832574463,1001,0,4,-1.451927662,3.498225689,-2.28954339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832574481,1000,5341,10,-1.45556438,-1.18E-07,-3.306604862,1.02E-08,-0.124088518,-1.46E-09,1.367227435,1.49E-07,0.042851482,-7.58E-09,0.162952349,5.52E-09,2.747404099,-4.89E-08,-1.707222581,-4.15E-07,0.36742419,-1.58E-07
832584442,1001,0,4,-1.417363644,3.45640254,-4.182309151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832584457,1000,5342,10,-1.441803575,-1.16E-07,-3.306221962,1.01E-08,-0.12244831,-1.42E-09,1.382356048,1.47E-07,0.03584649,-1.14E-08,0.164682806,3.97E-09,1.989161849,-1.36E-07,-1.070387959,-4.08E-07,0.245398566,-1.64E-07
832594472,1001,0,4,-1.383357644,3.400604248,-5.579834461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832594488,1000,5343,10,-1.42792511,-1.15E-07,-3.305881023,9.98E-09,-0.120796151,-1.38E-09,1.39167273,1.46E-07,0.033677213,-1.40E-08,0.165491164,2.88E-09,1.317233682,-1.40E-07,-0.516578019,-3.21E-07,0.139635295,-1.35E-07
832604438,1001,0,4,-1.349989533,3.33681488,-6.378931046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832604452,1000,5344,10,-1.413976073,-1.13E-07,-3.305543423,9.83E-09,-0.119139418,-1.36E-09,1.397173285,1.45E-07,0.034648504,-1.55E-08,0.165706873,2.19E-09,0.818000317,-1.06E-07,-0.110537,-2.18E-07,0.062583417,-9.46E-08
832614430,1001,0,4,-1.317276239,3.271321535,-6.549324036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832614444,1000,5345,10,-1.399985433,-1.12E-07,-3.305184841,9.67E-09,-0.11748258,-1.34E-09,1.400412798,1.45E-07,0.037463531,-1.64E-08,0.165581569,1.78E-09,0.490718812,-6.79E-08,0.152837485,-1.32E-07,0.01319189,-6.02E-08
832624425,1001,0,4,-1.285176635,3.209970713,-6.135085583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832624438,1000,5346,10,-1.385969996,-1.10E-07,-3.304792166,9.50E-09,-0.115828082,-1.32E-09,1.402402163,1.44E-07,0.041289765,-1.68E-08,0.165276542,1.55E-09,0.294724345,-3.77E-08,0.309140265,-7.26E-08,-0.015464398,-3.61E-08
832634440,1001,0,4,-1.253601551,3.157501221,-5.246947289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832634453,1000,5347,10,-1.371938586,-1.09E-07,-3.304358006,9.33E-09,-0.114177182,-1.31E-09,1.403729796,1.44E-07,0.045647386,-1.70E-08,0.164884672,1.41E-09,0.184670135,-1.80E-08,0.396224827,-3.68E-08,-0.030727832,-2.12E-08
832644433,1001,0,4,-1.222431183,3.117035151,-4.046611786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832644446,1000,5348,10,-1.35789597,-1.08E-07,-3.303878784,9.16E-09,-0.11253044,-1.30E-09,1.404715538,1.44E-07,0.050278172,-1.71E-08,0.164455846,1.32E-09,0.125506878,-6.39E-09,0.442746758,-1.66E-08,-0.038150206,-1.27E-08
832654431,1001,0,4,-1.191533327,3.089783669,-2.725156784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832654445,1000,5349,10,-1.343844652,-1.06E-07,-3.303352356,8.99E-09,-0.110888064,-1.28E-09,1.405525684,1.44E-07,0.05504914,-1.71E-08,0.164015666,1.26E-09,0.094506152,-8.33E-11,0.467035621,-5.97E-09,-0.041280482,-8.07E-09
832664431,1001,0,4,-1.16078341,3.075000286,-1.478323936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832664444,1000,5350,10,-1.329785705,-1.05E-07,-3.302777767,8.82E-09,-0.109250106,-1.27E-09,1.406244278,1.44E-07,0.059893694,-1.70E-08,0.163576901,1.22E-09,0.078391246,3.18E-09,0.479684353,-5.48E-10,-0.042168774,-5.66E-09
832674426,1001,0,4,-1.130081534,3.070182085,-0.481821299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832674439,1000,5351,10,-1.315719843,-1.03E-07,-3.302154303,8.65E-09,-0.107616499,-1.26E-09,1.406913161,1.44E-07,0.064779073,-1.70E-08,0.16314581,1.18E-09,0.069908716,4.79E-09,0.48642692,2.10E-09,-0.041924402,-4.42E-09
832684430,1001,0,4,-1.099366665,3.071485043,0.130282998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832684443,1000,5352,10,-1.301647544,-1.02E-07,-3.301481962,8.48E-09,-0.105987146,-1.25E-09,1.407552958,1.45E-07,0.069689363,-1.70E-08,0.162725344,1.14E-09,0.065266043,5.55E-09,0.490236521,3.33E-09,-0.041122254,-3.79E-09
832694427,1001,0,4,-1.068623662,3.074299335,0.281443417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832694439,1000,5353,10,-1.287568808,-1.00E-07,-3.300760508,8.31E-09,-0.104361944,-1.24E-09,1.408174157,1.45E-07,0.074616902,-1.69E-08,0.162316903,1.11E-09,0.062536463,5.88E-09,0.492611945,3.86E-09,-0.040051863,-3.46E-09
832704422,1001,0,4,-1.037884593,3.073908567,-0.039075106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832704435,1000,5354,10,-1.273484111,-9.88E-08,-3.2999897,8.14E-09,-0.102740765,-1.22E-09,1.408781648,1.45E-07,0.079558052,-1.69E-08,0.161921084,1.08E-09,0.060758922,5.99E-09,0.494295299,4.05E-09,-0.038856287,-3.28E-09
832714422,1001,0,4,-1.007223129,3.066144705,-0.776391566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832714434,1000,5355,10,-1.259393215,-9.74E-08,-3.299169302,7.97E-09,-0.101123482,-1.21E-09,1.409378052,1.45E-07,0.084511131,-1.68E-08,0.161538124,1.05E-09,0.059459396,6.00E-09,0.495650142,4.06E-09,-0.037605293,-3.18E-09
832724413,1001,0,4,-0.976743579,3.047959805,-1.818493366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832724425,1000,5356,10,-1.245296478,-9.59E-08,-3.298299313,7.80E-09,-0.099509962,-1.20E-09,1.409965038,1.45E-07,0.089475386,-1.68E-08,0.161168113,1.02E-09,0.058405422,5.96E-09,0.49685356,3.99E-09,-0.036332574,-3.11E-09
832734438,1001,0,4,-0.946565151,3.017842054,-3.011782408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832734452,1000,5357,10,-1.231194019,-9.45E-08,-3.297379732,7.63E-09,-0.097900078,-1.19E-09,1.410543084,1.45E-07,0.094450556,-1.68E-08,0.160810992,9.84E-10,0.057483144,5.90E-09,0.49799192,3.89E-09,-0.035054225,-3.06E-09
832744425,1001,0,4,-0.91680491,2.976026058,-4.181592941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832744438,1000,5358,10,-1.217085719,-9.31E-08,-3.296410322,7.47E-09,-0.096293703,-1.18E-09,1.411112905,1.45E-07,0.099436589,-1.67E-08,0.160466731,9.54E-10,0.056636602,5.82E-09,0.49910745,3.76E-09,-0.033777818,-3.02E-09
832754425,1001,0,4,-0.887560129,2.924475908,-5.155008316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832754439,1000,5359,10,-1.202971697,-9.16E-08,-3.295391083,7.30E-09,-0.094690703,-1.17E-09,1.411674738,1.45E-07,0.104433551,-1.67E-08,0.160135254,9.24E-10,0.055838037,5.75E-09,0.500221193,3.63E-09,-0.032506797,-2.99E-09
832764431,1001,0,4,-0.858893692,2.866645336,-5.783062935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832764444,1000,5360,10,-1.190264463,-9.03E-08,-3.294430733,7.15E-09,-0.093250789,-1.17E-09,1.412173986,1.45E-07,0.108940274,-1.67E-08,0.159847781,8.97E-10,0.05514859,5.68E-09,0.501230896,3.51E-09,-0.03136871,-2.96E-09
832774429,1001,0,4,-0.830823183,2.807049751,-5.959561825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832774443,1000,5361,10,-1.174727201,-8.87E-08,-3.293202162,6.97E-09,-0.091494329,-1.16E-09,1.412775874,1.45E-07,0.114460833,-1.66E-08,0.1595103,8.65E-10,0.054335404,5.59E-09,0.502480865,3.35E-09,-0.029985771,-2.93E-09
832784432,1001,0,4,-0.803316116,2.750707626,-5.634218693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832784445,1000,5362,10,-1.160596728,-8.73E-08,-3.29203248,6.80E-09,-0.08990071,-1.15E-09,1.413315415,1.45E-07,0.11949151,-1.66E-08,0.159216687,8.36E-10,0.053620011,5.52E-09,0.503635705,3.22E-09,-0.028736277,-2.90E-09
832794429,1001,0,4,-0.776290894,2.702521563,-4.818586349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832794441,1000,5363,10,-1.147874713,-8.59E-08,-3.29093647,6.65E-09,-0.088468909,-1.14E-09,1.413795114,1.45E-07,0.12402904,-1.66E-08,0.158963084,8.10E-10,0.052993514,5.45E-09,0.504691958,3.09E-09,-0.027617848,-2.88E-09
832804423,1001,0,4,-0.749624074,2.666679859,-3.584185362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832804436,1000,5364,10,-1.132319808,-8.43E-08,-3.289541721,6.47E-09,-0.086721957,-1.13E-09,1.414373755,1.45E-07,0.129587919,-1.65E-08,0.158666745,7.78E-10,0.05224847,5.37E-09,0.506006241,2.94E-09,-0.026258385,-2.85E-09
832814430,1001,0,4,-0.723162651,2.64614749,-2.053231955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832814443,1000,5365,10,-1.119588375,-8.30E-08,-3.288354874,6.32E-09,-0.085295007,-1.13E-09,1.414841294,1.45E-07,0.134146929,-1.65E-08,0.158435404,7.53E-10,0.051654872,5.31E-09,0.507101476,2.82E-09,-0.025151908,-2.83E-09
832824430,1001,0,4,-0.696739495,2.642314672,-0.383283108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832824443,1000,5366,10,-1.105437279,-8.16E-08,-3.28698802,6.16E-09,-0.083711892,-1.12E-09,1.415354609,1.45E-07,0.139224157,-1.65E-08,0.158189997,7.25E-10,0.051011421,5.24E-09,0.508340418,2.68E-09,-0.023928225,-2.81E-09
832834440,1001,0,4,-0.670191109,2.654836178,1.252148271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832834453,1000,5367,10,-1.091281295,-8.01E-08,-3.285570383,5.99E-09,-0.08213117,-1.11E-09,1.415861487,1.45E-07,0.144313887,-1.64E-08,0.157956809,6.97E-10,0.050384298,5.17E-09,0.509603262,2.55E-09,-0.022710161,-2.78E-09
832844471,1001,0,4,-0.643374324,2.681681156,2.68450284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832844488,1000,5368,10,-1.077120066,-7.87E-08,-3.284101725,5.83E-09,-0.080552712,-1.10E-09,1.416362166,1.45E-07,0.149416357,-1.64E-08,0.157735765,6.69E-10,0.049772959,5.11E-09,0.510890663,2.41E-09,-0.021497274,-2.76E-09
832854438,1001,0,4,-0.61618048,2.719380856,3.769975424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832854454,1000,5369,10,-1.062954068,-7.72E-08,-3.282582045,5.66E-09,-0.078976415,-1.10E-09,1.416856885,1.46E-07,0.154531822,-1.64E-08,0.157526836,6.41E-10,0.049176935,5.04E-09,0.512203395,2.28E-09,-0.020289114,-2.74E-09
832864440,1001,0,4,-0.588546097,2.763438702,4.405783653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832864455,1000,5370,10,-1.047365665,-7.56E-08,-3.280851126,5.48E-09,-0.077244818,-1.09E-09,1.41739428,1.46E-07,0.160174146,-1.64E-08,0.157310948,6.11E-10,0.048538506,4.97E-09,0.513677418,2.13E-09,-0.018965052,-2.72E-09
832874434,1001,0,4,-0.560457647,2.808848619,4.540991306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832874449,1000,5371,10,-1.033189297,-7.42E-08,-3.27922368,5.32E-09,-0.075672634,-1.08E-09,1.41787684,1.46E-07,0.165317744,-1.64E-08,0.157127291,5.84E-10,0.047973353,4.91E-09,0.515045464,1.99E-09,-0.017765338,-2.70E-09
832884438,1001,0,4,-0.53195107,2.850655794,4.180708885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832884454,1000,5372,10,-1.020426393,-7.29E-08,-3.277714968,5.17E-09,-0.074259199,-1.08E-09,1.418306351,1.46E-07,0.1699588,-1.63E-08,0.156972244,5.60E-10,0.047476843,4.86E-09,0.516300023,1.87E-09,-0.016688438,-2.69E-09
832894433,1001,0,4,-0.503106177,2.884489536,3.383369684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832894447,1000,5373,10,-1.006240964,-7.14E-08,-3.275989532,5.01E-09,-0.072690293,-1.07E-09,1.418778419,1.46E-07,0.175128877,-1.63E-08,0.156811342,5.33E-10,0.04693836,4.80E-09,0.51772052,1.74E-09,-0.01549462,-2.67E-09
832904426,1001,0,4,-0.474036098,2.907006025,2.251643896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832904441,1000,5374,10,-0.99063164,-6.98E-08,-3.274031639,4.83E-09,-0.070966274,-1.07E-09,1.419291496,1.46E-07,0.18083255,-1.63E-08,0.156648099,5.04E-10,0.046361752,4.74E-09,0.519316077,1.60E-09,-0.01418422,-2.66E-09
832914439,1001,0,4,-0.444874227,2.916189432,0.918350518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832914454,1000,5375,10,-0.977856159,-6.85E-08,-3.272383213,4.68E-09,-0.069557004,-1.06E-09,1.419706702,1.46E-07,0.185512379,-1.63E-08,0.156525269,4.80E-10,0.045902003,4.69E-09,0.520647705,1.48E-09,-0.013113838,-2.64E-09
832924432,1001,0,4,-0.415759385,2.911482334,-0.470702171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832924447,1000,5376,10,-0.963656783,-6.70E-08,-3.27050209,4.52E-09,-0.067992389,-1.06E-09,1.420163274,1.46E-07,0.19072637,-1.63E-08,0.15640007,4.54E-10,0.045403641,4.63E-09,0.522155702,1.34E-09,-0.011925946,-2.63E-09
832934460,1001,0,4,-0.386822045,2.893735409,-1.774688959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832934477,1000,5377,10,-0.949452877,-6.56E-08,-3.268568516,4.36E-09,-0.066428967,-1.05E-09,1.420614839,1.46E-07,0.195955589,-1.63E-08,0.156286746,4.27E-10,0.044918187,4.58E-09,0.523694038,1.21E-09,-0.010739102,-2.62E-09
832944436,1001,0,4,-0.358172119,2.864992619,-2.874280214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832944450,1000,5378,10,-0.935244501,-6.41E-08,-3.266582727,4.20E-09,-0.064866617,-1.05E-09,1.421061635,1.46E-07,0.201200351,-1.62E-08,0.156185284,4.01E-10,0.04444544,4.52E-09,0.525263488,1.08E-09,-0.009552839,-2.60E-09
832954439,1001,0,4,-0.329890639,2.828145742,-3.684686899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832954453,1000,5379,10,-0.921031654,-6.26E-08,-3.264544487,4.03E-09,-0.063305221,-1.05E-09,1.421503782,1.46E-07,0.206460968,-1.62E-08,0.156095684,3.75E-10,0.04398521,4.47E-09,0.526864648,9.48E-10,-0.00836669,-2.59E-09
